,state_code,state,district,sero_0,N_0,sero_1,N_1,sero_2,N_2,sero_3,N_3,sero_4,N_4,sero_5,N_5,sero_6,N_6,N_tot,Rt,Rt_upper,Rt_lower,S0,I0,R0,D0,dT0,dD0,V0
10,AP,Andhra Pradesh,Visakhapatnam,0.30545056,1296899.0,0.30545056,977654.0,0.31612653,697978.0,0.31948358,547649.0,0.32429472,341085.0,0.2775112,263911.0,0.26119128,111070.0,4236246.0,1.6468602231496032,1.7566351850425246,1.5363821671818234,2651753.383250537,19905.399166777963,1564117.2175826852,470,11299.205592161741,1,396690.4147535884
11,AP,Andhra Pradesh,Vizianagaram,0.27687508,710712.0,0.27687508,495654.0,0.2929955,364281.0,0.28880320000000004,302113.0,0.29162747,207222.0,0.25346399999999997,177398.0,0.24042158,66849.0,2324229.0,2.5163936356405534,2.709485221800865,2.321116049888949,1607871.244908085,3776.0324164635967,712415.7226754513,166,3636.9320742708574,0,217645.37894926732
12,AP,Andhra Pradesh,West Godavari,0.27489990000000003,1137952.0,0.27489990000000003,913561.0,0.29211447,620609.0,0.2887688,507155.0,0.29287654,323736.0,0.25445634,280941.0,0.23846737,150856.0,3934810.0,2.1937339347131344,2.4521400723576376,1.9313977697827118,2664703.302741961,0.0,1328951.1815472813,451,710.4929542949608,0,368463.35431808425
13,AP,Andhra Pradesh,Y.S.R. Kadapa,0.2910453,915052.0,0.2910453,638615.0,0.30357432,444266.0,0.30299035,349317.0,0.3068627,232742.0,0.2657246,198827.0,0.24718936,98843.0,2877662.0,1.4143092265899158,1.5559870702066647,1.27145805362181,1921270.4379415768,0.0,973056.6824716196,382,3340.1335112634106,0,269469.9345365308
14,AR,Arunachal Pradesh,Anjaw,0.2588928,9101.0,0.2588928,4812.0,0.2784775,2882.0,0.26971167,1873.0,0.26962724,1133.0,0.23555724,841.0,0.22529909,482.0,21124.0,0.26007086830903536,0.8703389872483247,0.0,14973.587601336181,0.0,6246.087115886065,0,0.0,0,1470.9124354009352
15,AR,Arunachal Pradesh,Changlang,0.26844509999999994,63937.0,0.26844509999999994,32693.0,0.28737155,21092.0,0.28571722,13926.0,0.28363124,8463.0,0.24137677,4722.0,0.22855005,3229.0,148062.0,0.0,0.0,0.0,103063.12249265442,0.0,48989.81931562732,0,0.0,0,10309.895711528747
16,AR,Arunachal Pradesh,East Kameng,0.28040773,38993.0,0.28040773,14759.0,0.296485,10231.0,0.28738016,7691.0,0.28593320000000005,4264.0,0.24651079999999997,1921.0,0.23367731,775.0,78634.0,0.0,0.1653314841100535,0.0,56444.07852462999,0.0,22279.396965190044,0,0.0,0,5475.465273874131
17,AR,Arunachal Pradesh,East Siang,0.2840362,39349.0,0.2840362,22644.0,0.30029547,14418.0,0.2989303,10916.0,0.29625612,5746.0,0.25191718,3967.0,0.23365481,2089.0,99129.0,0.993001514355255,1.5943748878996291,0.36990427548412785,62164.052489590635,0.0,46029.50821767306,0,35.57742782522557,0,6902.579000608753
18,AR,Arunachal Pradesh,Kamle,0.27083504,37368.0,0.27083504,18686.0,0.28950837,11417.0,0.28267702,8638.0,0.28335878,4379.0,0.24456267,1975.0,0.23035567,876.0,83339.0,0.0,0.0,0.0,60484.900571,0.0,27424.919314800005,0,0.0,0,5803.085185281127
19,AR,Arunachal Pradesh,Kra Daadi,0.25536174,46568.0,0.25536174,17811.0,0.27739096,11815.0,0.26769182,8898.0,0.26977578,4323.0,0.23585023,1808.0,0.22627524,705.0,91928.0,0.0,0.0,0.0,68076.5885768,0.0,23851.4114232,0,0.0,0,6401.156900281063
20,AR,Arunachal Pradesh,Kurung Kumey,0.25536174,46568.0,0.25536174,17811.0,0.27739096,11815.0,0.26769182,8898.0,0.26977578,4323.0,0.23585023,1808.0,0.22627524,705.0,91928.0,0.0,0.0,0.0,68076.5885768,0.0,24462.986075076922,0,0.0,0,6401.156900281063
21,AR,Arunachal Pradesh,Lepa Rada,0.2840362,39349.0,0.2840362,22644.0,0.30029547,14418.0,0.2989303,10916.0,0.29625612,5746.0,0.25191718,3967.0,0.23365481,2089.0,99129.0,0.0,0.0,0.0,52354.01419417597,0.0,49038.63278964274,0,0.0,0,6902.579000608753
22,AR,Arunachal Pradesh,Lohit,0.27827188,62273.0,0.27827188,32617.0,0.29450604,20330.0,0.29470822,15163.0,0.29642153,8213.0,0.25155678,4355.0,0.23593695,2627.0,145578.0,0.0,0.0,0.0,98487.68400567152,0.0,61025.399994490734,0,0.0,0,10136.929110054787
23,AR,Arunachal Pradesh,Longding,0.27689937,50414.0,0.27689937,21371.0,0.29545140000000003,13995.0,0.29150403,11674.0,0.28515807,7294.0,0.24231884,4096.0,0.22823858,3033.0,111877.0,0.487457357639424,0.7635016813794857,0.20692352621784948,78496.26201150905,0.0,35661.90792657807,0,0.0,0,7790.2513981892835
24,AR,Arunachal Pradesh,Lower Dibang Valley,0.27394757,22756.0,0.27394757,12384.0,0.29449840000000005,7468.0,0.29246905,5786.0,0.29274282,3200.0,0.24692191,1573.0,0.23276906,879.0,54046.0,2.4973040676864597,3.3032225955128482,1.6518850275692734,32421.29711493297,0.0,28590.908875293004,0,210.4593954751049,0,3763.3465955159504
25,AR,Arunachal Pradesh,Lower Siang,0.2840362,39349.0,0.2840362,22644.0,0.30029547,14418.0,0.2989303,10916.0,0.29625612,5746.0,0.25191718,3967.0,0.23365481,2089.0,99129.0,0.0,0.0,0.0,70738.21259546999,7.275957614183426e-12,28390.78740453,0,0.0,0,6902.579000608753
26,AR,Arunachal Pradesh,Lower Subansiri,0.269316,34223.0,0.269316,21035.0,0.28930956,11780.0,0.28364829999999996,8525.0,0.28297666,4395.0,0.24516766,2132.0,0.23172815,885.0,82975.0,0.0,0.514283938893641,0.0,55811.35085983251,0.0,31295.717096292225,0,0.0,0,5777.739032730193
27,AR,Arunachal Pradesh,Namsai,0.27827188,62273.0,0.27827188,32617.0,0.29450604,20330.0,0.29470822,15163.0,0.29642153,8213.0,0.25155678,4355.0,0.23593695,2627.0,145578.0,0.046970780366735965,0.47946282987837363,0.0,97708.46613764027,0.0,61892.79810786378,0,0.0,0,10136.929110054787
28,AR,Arunachal Pradesh,Pakke Kessang,0.28040773,38993.0,0.28040773,14759.0,0.296485,10231.0,0.28738016,7691.0,0.28593320000000005,4264.0,0.24651079999999997,1921.0,0.23367731,775.0,78634.0,0.6862248706674345,0.8520234744157948,0.5188171387821944,54620.24936227082,0.0,28107.233868802006,0,0.0,0,5475.465273874131
29,AR,Arunachal Pradesh,Papum Pare,0.31544429999999996,73897.0,0.31544429999999996,46695.0,0.3235097,25842.0,0.32888296,17970.0,0.3312409,7519.0,0.2817054,2805.0,0.25777972,1532.0,176260.0,3.924654514753974,4.989748767008219,2.7894630145542685,113136.76414640767,0.0,79662.58180125903,0,75.42731692736947,0,12273.386946779437
30,AR,Arunachal Pradesh,Shi Yomi,0.28043208,45944.0,0.28043208,24471.0,0.2974594,16101.0,0.29180229999999996,12204.0,0.2847797,6854.0,0.24270058,4363.0,0.22954302,2252.0,112189.0,1.1709443335930003,3.1867615318533087,0.0,112133.0,0.0,505998.20091487997,0,0.0,0,7811.97667180437
31,AR,Arunachal Pradesh,Siang,0.28043208,45944.0,0.28043208,24471.0,0.2974594,16101.0,0.29180229999999996,12204.0,0.2847797,6854.0,0.24270058,4363.0,0.22954302,2252.0,112189.0,0.0,0.0,0.0,74239.134931384,0.0,72034.46610246555,0,0.0,0,7811.97667180437
32,AR,Arunachal Pradesh,Tawang,0.28195888,16365.0,0.28195888,14344.0,0.3057571,8621.0,0.29514048,5228.0,0.28223836,2567.0,0.24274607,1607.0,0.23133245,1225.0,49957.0,0.0,0.23446647922873476,0.0,30850.104960500732,0.0,20329.231395888633,0,0.0,0,3478.6201730413045
33,AR,Arunachal Pradesh,Tirap,0.27689937,50414.0,0.27689937,21371.0,0.29545140000000003,13995.0,0.29150403,11674.0,0.28515807,7294.0,0.24231884,4096.0,0.22823858,3033.0,111877.0,0.0,0.0,0.0,77806.34646033145,0.0,39574.37449607654,0,0.0,0,7790.2513981892835
34,AR,Arunachal Pradesh,Upper Dibang Valley,0.28505445,3072.0,0.28505445,2041.0,0.3015761,1182.0,0.30086926,906.0,0.29178074,427.0,0.25304228,250.0,0.25936428,109.0,7987.0,0.0,0.0,0.0,5684.34444489,0.0,3618.4587294585717,0,0.0,0,556.1530780887744
35,AR,Arunachal Pradesh,Upper Siang,0.27358866,14101.0,0.27358866,6989.0,0.2928852,5106.0,0.28641886,3804.0,0.28135145,2436.0,0.24300961,1661.0,0.22845556,1155.0,35252.0,0.0,0.0,0.0,21262.70856538333,0.0,19483.629772250002,0,0.0,0,2454.6773893558875
36,AR,Arunachal Pradesh,Upper Subansiri,0.27083504,37368.0,0.27083504,18686.0,0.28950837,11417.0,0.28267702,8638.0,0.28335878,4379.0,0.24456267,1975.0,0.23035567,876.0,83339.0,0.0,0.06577619223541231,0.0,58323.9112267106,0.0,29339.722239932435,0,0.0,0,5803.085185281127
37,AR,Arunachal Pradesh,West Kameng,0.27287444,31195.0,0.27287444,21831.0,0.29092556,13282.0,0.2874193,9080.0,0.29076844,4783.0,0.24915804,2342.0,0.23530668,1368.0,83881.0,3.4959649679869735,7.525940343002023,0.0,52559.877299846485,0.0,36682.31350221738,0,74.4854285378205,0,5840.825884958618
38,AR,Arunachal Pradesh,West Siang,0.28043208,45944.0,0.28043208,24471.0,0.2974594,16101.0,0.29180229999999996,12204.0,0.2847797,6854.0,0.24270058,4363.0,0.22954302,2252.0,112189.0,0.14782115395190565,0.9530450124740465,0.0,77458.09670059697,0.0,47662.152811294975,0,0.0,0,7811.97667180437
39,AS,Assam,Baksa,0.2536139,347917.0,0.2536139,215172.0,0.2760289,147504.0,0.26674473,108778.0,0.26864463,63678.0,0.2357656,41312.0,0.22545916,25093.0,949454.0,4.883857554444713,5.3602683291131,4.393914751820395,695767.1863595392,8644.143279600888,245042.67036085998,0,1127.4969495131595,0,35952.502463916186
40,AS,Assam,Barpeta,0.26236709999999996,710049.0,0.26236709999999996,362263.0,0.2836938,233395.0,0.2782453,171651.0,0.28113803,105465.0,0.24718118,63931.0,0.2328341,45959.0,1692713.0,1.9469457321620993,2.7944471433686333,1.0556516309808424,1208019.6016463705,33226.62542269949,451466.77293092996,0,4983.99381340493,0,64097.12140156655
41,AS,Assam,Biswanath,0.26210412,731210.0,0.26210412,428781.0,0.28357056,285068.0,0.27804056,216171.0,0.28152865,130821.0,0.24676189,82180.0,0.23298466,48647.0,1922878.0,1.0147390641122227,1.2866241373309306,0.7384998209464583,1390439.981529569,19015.643516801007,513422.37495363,0,3565.433159400208,0,72812.66499778845
42,AS,Assam,Bongaigaon,0.26886484,294860.0,0.26886484,163936.0,0.2895251,103214.0,0.2871849,81635.0,0.29223278,48353.0,0.2534759,27674.0,0.23626097,18912.0,738584.0,2.6452938125167784,3.398157159954561,1.8580704806219854,524738.7834244695,11550.529327410506,202294.68724812,0,1443.8161659263126,0,27967.59303748162
43,AS,Assam,Cachar,0.27250686,661818.0,0.27250686,387172.0,0.29159394,252429.0,0.28862962,192470.0,0.29468995,120071.0,0.25949985,75455.0,0.24230878,46250.0,1735665.0,1.7242607324623924,2.1789347125047094,1.2572773408332452,1244845.277859604,9622.382184135902,481187.33995626,10,1095.2304925032743,0,65723.56342596175
44,AS,Assam,Charaideo,0.2627232,388028.0,0.2627232,260028.0,0.28374240000000006,184460.0,0.27736676,146487.0,0.27980274,86464.0,0.24503747,54200.0,0.23176771,31046.0,1150713.0,0.99927486700409,1.1081237766309977,0.8897347131020569,823368.3330776913,19446.217836968834,307898.44908533996,0,3241.0363061614735,0,43573.476932806
45,AS,Assam,Chirang,0.2605515,194977.0,0.2605515,106541.0,0.2817148,70389.0,0.27486676,51855.0,0.27816620000000003,29157.0,0.24421509,17650.0,0.23178853,11475.0,482044.0,1.0120354894851173,3.858434992495477,0.0,339013.70767209446,15305.824640255567,127724.46768765,0,2111.1482262421487,0,18253.32043228636
46,AS,Assam,Darrang,0.25911242,388955.0,0.25911242,194481.0,0.28101426,130088.0,0.2744043,96437.0,0.27655116,58164.0,0.24196874,36154.0,0.22978011,23784.0,928063.0,2.3499822816550395,3.411861400853852,1.2184423215896842,677016.1953140476,6553.4306444123795,244493.37404154005,0,1134.2476115329175,0,35142.500104448925
47,AS,Assam,Dhemaji,0.26012215,278398.0,0.26012215,155823.0,0.281406,100592.0,0.27477732,69038.0,0.2765335,39871.0,0.24224748,26114.0,0.22914207,16066.0,685902.0,2.6574277968655107,2.9362468191737197,2.3740278104119947,496117.0916197862,8524.024947063765,181260.88343315,0,1754.9463126307746,0,25972.70994171918
48,AS,Assam,Dhubri,0.26437768,865521.0,0.26437768,421071.0,0.2855968,255765.0,0.28087049999999997,183610.0,0.2851031,109047.0,0.2507316,66050.0,0.23515962,46648.0,1947712.0,1.8263911653447182,3.834184817740342,0.0,1417479.5642586895,6849.743738290563,523382.6920030199,0,1245.4079524164663,0,73753.04172608587
49,AS,Assam,Dibrugarh,0.27199450000000003,455685.0,0.27199450000000003,311462.0,0.29165490000000005,210414.0,0.28940920000000003,161450.0,0.29469934,97306.0,0.25751048,57386.0,0.24221234,32082.0,1325785.0,1.6583513386989752,1.9157061049748159,1.397098701349436,941030.3109390382,16723.368225661805,367977.3208353001,54,1523.8583196280606,0,50202.84129523192
